base
κάμπτρα / kamptra
κάμπτω / kamptw
κάμπυλον / kampulon
κάμψα / kamya
κάναβος / kanabos
κάνδυς / kandus
κάνεον / kaneon
κάνης / kanhs
κάνθαρος / kanqaros
κάννα / kanna
κάνναβις / kannabis
κάνναβος / kannabos
κάνωβος / kanwbos
κάπετος / kapetos
κάπη / kaph
κάπηλος / kaphlos
κάπιτον / kapiton
κάππαρις / kapparis
κάπραινα / kapraina
κάπρος / kapros
κάπτω / kaptw
κάπυς / kapus
κάρα / kara
κάραβος / karabos
κάρανος / karanos
κάρδακες / kardakes
κάρδαμον / kardamon
κάρδοπος / kardopos
κάρδος / kardos
κάρηνον / karhnon
κάρος / karos
κάρπασον / karpason
κάρπασος / karpasos
κάρπιον / karpion
κάρπος / karpos
κάρρον / karron
κάρρων / karrwn
κάρσιος / karsios
κάρυον / karuon
κάρφος / karfos
κάρφω / karfw
κάρχαρος / karxaros
κάσις / kasis
κάσσα / kassa
κάστανα / kastana
κάστανον / kastanon
κάστρον / kastron
κάστωρ / kastwr
κάταγμα / katagma
κάτοπτος / katoptos
κάτοπτρον / katoptron
κάτοχος / katoxos
κάτω / katw
κάχρυς / kaxrus
κάω / kaw
κέγχρος / kegxros
κέδαλος / kedalos
κέδματα / kedmata
κέδρος / kedros
κέκραγμα / kekragma
κέλαδος / kelados
κέλενδρα / kelendra
κέλευθος / keleuqos
κέλευσμα / keleusma
κέλης / kelhs
κέλλα / kella
κέλλω / kellw
κέλομαι / kelomai
κέλυφος / kelufos
κέλωρ / kelwr
κένταυρος / kentauros
κέντησις / kenthsis
κέντρον / kentron
κέντρων / kentrwn
κέντρωσις / kentrwsis
κέπφος / kepfos
κέραμος / keramos
κέρας / keras
κέρασος / kerasos
κέραυνος / keraunos
κέρδος / kerdos
κέρκος / kerkos
κέρκουρος / kerkouros
κέρμα / kerma
κέρμα κερμάτιον / kerma kermation
κέρνος / kernos
κέρτομος / kertomos
κέρχνος / kerxnos
κέρχνω / kerxnw
κέστρα / kestra
κέστρον / kestron
κέστρος / kestros
κέφαλος / kefalos
κήδομαι / khdomai
κήδω / khdw
κήλη / khlh
κήρ / khr
κήρωμα / khrwma
κίβδηλος / kibdhlos
κίβδος / kibdos
κίγκλος / kigklos
κίδαλον / kidalon
κίδαρις / kidaris
κίδαφος / kidafos
κίδναμαι / kidnamai
κίθαρις / kiqaris
κίκι / kiki
κίκιννος / kikinnos
κίκκαβος / kikkabos
κίκω / kikw
κίλλαι / killai
κίλλος / killos
κίμβιξ / kimbic
κίναδος / kinados
κίναιδος / kinaidos
κίνδυνος / kindunos
κίνησις / kinhsis
κίνναμον / kinnamon
κίρκος / kirkos
κίρνημι / kirnhmi
κίς / kis
κίσηρις / kishris
κίσσα / kissa
κίστη / kisth
κίτρινος / kitrinos
κίτριον / kitrion
κίτρον / kitron
κίχλη / kixlh
κίχραμαι / kixramai
κίχρημι / kixrhmi
κίω / kiw
κίων / kiwn
καί / kai
καίμιον / kaimion
καίνισμα / kainisma
καίνυμαι / kainumai
καίνω / kainw
καίριος / kairios
καίω / kaiw
καβάλλης / kaballhs
καγχάζω / kagxazw
καγχαλάω / kagxalaw
καδίσκος / kadiskos
καθάρειος / kaqareios
καθάριος / kaqarios
καθέδριος / kaqedrios
καθήμενος / kaqhmenos
καθίννυμαι / kaqinnumai
καθίννυμι / kaqinnumi
καθαίρω / kaqairw
καθαιρέτης / kaqaireths
καθαιρετός / kaqairetos
καθαρίζω / kaqarizw
καθαρεύω / kaqareuw
καθαρτήρ / kaqarthr
καθαρτής / kaqarths
καθαρός / kaqaros
καθείργνυμι / kaqeirgnumi
καθείργω / kaqeirgw
καθελκύω / kaqelkuw
καθετήρ / kaqethr
καθετηρίζω / kaqethrizw
καθηγεμών / kaqhgemwn
καθηγητής / kaqhghths
καθηγούμενος / kaqhgoumenos
καθιζάνω / kaqizanw
καθιστάω / kaqistaw
καθοδηγέω / kaqodhgew
καθολικός / kaqolikos
καθυπέρτερος / kaquperteros
καθυπερτερέω / kaquperterew
καθυπνόω / kaqupnow
καθόλου / kaqolou
καιέτας / kaietas
καινίζω / kainizw
καινοποιός / kainopoios
καινοτομέω / kainotomew
καινουργέω / kainourgew
καινός / kainos
καινόω / kainow
καιρία / kairia
καιρός / kairos
καισαρεύω / kaisareuw
κακία / kakia
κακίζω / kakizw
κακηγορία / kakhgoria
κακηπελέων / kakhpelewn
κακκάβη / kakkabh
κακοδαιμονέω / kakodaimonew
κακοζηλία / kakozhlia
κακοηθίζομαι / kakohqizomai
κακοηθεύομαι / kakohqeuomai
κακομήτης / kakomhths
κακομετρέω / kakometrew
κακονοέω / kakonoew
κακοπαθέω / kakopaqew
κακοπαθής / kakopaqhs
κακοποιός / kakopoios
κακοτεχνέω / kakotexnew
κακοτεχνία / kakotexnia
κακουργέω / kakourgew
κακοφραδίη / kakofradih
κακωτής / kakwths
κακόμαχος / kakomaxos
κακόμητις / kakomhtis
κακόν / kakon
κακόπλοος / kakoploos
κακός / kakos
κακότης / kakoths
κακόω / kakow
κακύνω / kakunw
καλάμη / kalamh
καλάμινθος / kalaminqos
καλάνδαι / kalandai
καλάσιρις / kalasiris
καλέω / kalew
καλίγη / kaligh
καλίζομαι / kalizomai
καλαμάομαι / kalamaomai
καλαμίς / kalamis
καλαμεύω / kalameuw
καλαμώδης / kalamwdhs
καλαῦροψ / kalauroy
καλιά / kalia
καλινδέομαι / kalindeomai
καλινδέω / kalindew
καλλάϊνον / kallainon
καλλιγράφος / kalligrafos
καλλιγραφέω / kalligrafew
καλλιγραφία / kalligrafia
καλλιστεύω / kallisteuw
καλλονή / kallonh
καλλοσύνη / kallosunh
καλλωπιστής / kallwpisths
καλλός / kallos
καλλύνω / kallunw
καλοκάγαθος / kalokagaqos
καλοκἀγαθός / kalokagaqos
καλοποιός / kalopoios
καλπάζω / kalpazw
καλυπτήρ / kalupthr
καλός / kalos
καλύβη / kalubh
καλύπτω / kaluptw
καμάρα / kamara
καμαρόω / kamarow
καμηλάριος / kamhlarios
καμινευτήρ / kamineuthr
καμινευτής / kamineuths
καμινεύω / kamineuw
καμπανίζω / kampanizw
καμπνίζω / kampnizw
καμπύλος / kampulos
κανίσκιον / kaniskion
καναχέω / kanaxew
καναχή / kanaxh
καναχίζω / kanaxizw
κανδήλη / kandhlh
κανηφορέω / kanhforew
κανθάρεως / kanqarews
κανθήλιος / kanqhlios
κανθός / kanqos
κανονίζω / kanonizw
κανών / kanwn
καπάνη / kapanh
καπηλεύομαι / kaphleuomai
καπηλεύω / kaphleuw
καπνίζω / kapnizw
καπνιστός / kapnistos
καπνός / kapnos
καπνώδης / kapnwdhs
καπυρίζω / kapurizw
καπυρός / kapuros
καπύω / kapuw
καράκαλλον / karakallon
καρίς / karis
καρατομέω / karatomew
καρδία / kardia
καρδιάω / kardiaw
καρδιόω / kardiow
καρδιώσσω / kardiwssw
καρηβαρέω / karhbarew
καρκίνος / karkinos
καρκινόω / karkinow
καροῦχα / karouxa
καρπίζομαι / karpizomai
καρπίζω / karpizw
καρπεύω / karpeuw
καρπιστής / karpisths
καρπολογέω / karpologew
καρποφορέω / karpoforew
καρπόδεσμος / karpodesmos
καρπός / karpos
καρπόω / karpow
καρτερέω / karterew
καρτερία / karteria
καρτερός / karteros
καρτός / kartos
καρυδόω / karudow
καρυκεύω / karukeuw
καρφόω / karfow
καρχήσιον / karxhsion
καρόω / karow
καρύα / karua
καρύδιον / karudion
καρύκη / karukh
καρώδης / karwdhs
κας / kas
κασία / kasia
κασαλβάς / kasalbas
κασιγνήτη / kasignhth
κασσία / kassia
κασσίς / kassis
κασσίτερος / kassiteros
κασσύω / kassuw
κασωρίς / kaswris
κασᾶς / kasas
κατ ἄνδρα / kat andra
κατά / kata
κατάβασις / katabasis
κατάγνωσις / katagnwsis
κατάδεσμος / katadesmos
κατάδικος / katadikos
κατάθεμα / kataqema
κατάλεκτια / katalektia
κατάλογος / katalogos
κατάλυμα / kataluma
κατάξυλος / kataculos
κατάπλασμα / kataplasma
κατάπτυστος / kataptustos
κατάρατος / kataratos
κατάρροια / katarroia
κατάρροος / katarroos
κατάρροπος / katarropos
κατάρρους / katarrous
κατάσληρος / kataslhros
κατάστασις / katastasis
κατάστημα / katasthma
κατάστυγος / katastugos
κατάσχετος / katasxetos
κατάφορος / kataforos
κατάφορτος / katafortos
κατάφυτος / katafutos
κατάχυσμα / kataxusma
κατάψυχρος / katayuxros
κατέργω / katergw
κατήνεγκα καταφέρω / kathnegka kataferw
καταίσιμος / kataisimos
καταίτιος / kataitios
καταβαφή / katabafh
καταβοάω / kataboaw
καταγέλαστος / katagelastos
καταγωγή / katagwgh
καταδεσμέω / katadesmew
καταδεῖσαι / katadeisai
καταδηιόω / katadhiow
καταδηλόω / katadhlow
καταδουλόω / katadoulow
καταδύνω / katadunw
καταθεματίζω / kataqematizw
καταιβατός / kataibatos
καταιγίς / kataigis
καταιόνησις / kataionhsis
κατακαρπόω / katakarpow
κατακαφάζω / katakafazw
κατακλείς / katakleis
κατακονά / katakona
κατακρεμαννύμι / katakremannumi
καταλέγχω / katalegxw
καταλέχομαι / katalexomai
καταλλαγή / katallagh
καταλογίζομαι / katalogizomai
καταμίγνυμι / katamignumi
καταμεστός / katamestos
καταμονή / katamonh
καταναγνάζω / katanagnazw
καταξιόω / kataciow
καταπάλτης / katapalths
καταπειράζω / katapeirazw
καταπειράομαι / katapeiraomai
καταπλαστέον / kataplasteon
καταπληγής / kataplhghs
καταπλύω / katapluw
καταπομπή / katapomph
καταπονέω / kataponew
καταπράττω / kataprattw
καταπραύνω / katapraunw
καταρδεύω / katardeuw
καταρράσσω / katarrassw
καταρριζόω / katarrizow
καταρριπτέω / katarriptew
καταρτεία / katarteia
κατασαρκόω / katasarkow
κατασθμεύω / katasqmeuw
κατασκευάζω / kataskeuazw
κατασκεύαζω / kataskeuazw
κατασκεύασμα / kataskeuasma
κατασκιρρόω / kataskirrow
κατασκοπέω / kataskopew
κατασκοπή / kataskoph
κατασκοπεύω / kataskopeuw
κατασπασμός / kataspasmos
κατασπορά / kataspora
κατασσεύομαι / katasseuomai
καταστασιάζω / katastasiazw
καταστερέω / katasterew
καταστεφανόω / katastefanow
καταστολή / katastolh
καταστοχάζω / katastoxazw
καταστροφή / katastrofh
κατατάττω / katatattw
καταταράσσω / katatarassw
κατατροπά / katatropa
καταφαγεῖν / katafagein
καταφερής / kataferhs
καταφορέω / kataforew
καταφρασσομαι / katafrassomai
καταφυτεύω / katafuteuw
καταχωρισμός / kataxwrismos
καταψέγω / katayegw
καταψηφίζομαι / katayhfizomai
κατείλησις / kateilhsis
κατεισδύνω / kateisdunw
κατελίσσω / katelissw
κατελεύσομαι / kateleusomai
κατεξανίσταμαι / katecanistamai
κατεξουσιάζω / katecousiazw
κατηβολή / kathbolh
κατηγορέω / kathgorew
κατηγορία / kathgoria
κατηγόρημα / kathgorhma
κατηφής / kathfhs
κατηχέομαι / kathxeomai
κατηχής / kathxhs
κατιάς / katias
κατισχνόομαι / katisxnoomai
κατοικέω / katoikew
κατοικία / katoikia
κατοικτίζω / katoiktizw
κατοκτίζω / katoktizw
κατοκωχή / katokwxh
κατολισθαίνω / katolisqainw
κατοπτάομαι / katoptaomai
κατοπτήρ / katopthr
κατοπτρίζω / katoptrizw
καττύω / kattuw
κατόφορος / katoforos
κατώ / katw
κατώτερος / katwteros
καυλίζω / kaulizw
καυλός / kaulos
καυνάκης / kaunakhs
καυστήρ / kausthr
καυστός / kaustos
καυσόω / kausow
καυσώδης / kauswdhs
καυτήρ / kauthr
καυτήριον / kauthrion
καυτηριάζω / kauthriazw
καυτός / kautos
καυχάομαι / kauxaomai
καυχητής / kauxhths
καχάζω / kaxazw
καχλάζω / kaxlazw
καχρύδια / kaxrudia
καύστης / kausths
καύσων / kauswn
καύχημα / kauxhma
καύχησις / kauxhsis
καὶ / kai
καῖρος / kairos
καῦκον / kaukon
καῦκος / kaukos
καῦμα / kauma
καῦνος / kaunos
καῦσος / kausos
κεάζω / keazw
κείρω / keirw
κεβλή / keblh
κεγχραμίς / kegxramis
κεδάννυμι / kedannumi
κεδρόω / kedrow
κειμήλιον / keimhlion
κειμηλιόω / keimhliow
κεκρύφαλος / kekrufalos
κελέβη / kelebh
κελέυθος / keleuqos
κελαδέω / keladew
κελαινός / kelainos
κελαρύζω / kelaruzw
κελευσματικός / keleusmatikos
κελευστής / keleusths
κελεφός / kelefos
κελεύω / keleuw
κελητίζω / kelhtizw
κελλάριον / kellarion
κελτύς / keltus
κεμάς / kemas
κενεαγγέω / keneaggew
κενεός / keneos
κεννόσπουδος / kennospoudos
κενολογέω / kenologew
κενοσπουδέω / kenospoudew
κεντάω / kentaw
κεντέω / kentew
κεντρίζω / kentrizw
κεντρόω / kentrow
κεντόνη / kentonh
κεντώνη / kentwnh
κενός / kenos
κενόω / kenow
κεράμιον / keramion
κεράννυμι / kerannumi
κεράστης / kerasths
κεραΐζω / keraizw
κεραία / keraia
κεραμίς / keramis
κεραμεύς / kerameus
κεραμόω / keramow
κερασός / kerasos
κερατίζω / keratizw
κεραυνός / keraunos
κεραυνόω / keraunow
κεραός / keraos
κερδαίνω / kerdainw
κερδαλέος / kerdaleos
κερκίζω / kerkizw
κερκίς / kerkis
κερκοῦρος / kerkouros
κερματίζω / kermatizw
κερουτιάω / keroutiaw
κερχαλέος / kerxaleos
κερχνόομαι / kerxnoomai
κερωνία / kerwnia
κεστρῖνος / kestrinos
κευθμών / keuqmwn
κεφάλαιον / kefalaion
κεφάλαιος / kefalaios
κεφαλή / kefalh
κεφαλίζω / kefalizw
κεφαλίς / kefalis
κεφαλαιόω / kefalaiow
κεφαλαλγής / kefalalghs
κεύθω / keuqw
κεῖμαι / keimai
κεῖται ἢ οὐ κεῖται / keitai h ou keitai
κηδεία / khdeia
κηδεμονεύω / khdemoneuw
κηδεμών / khdemwn
κηδεστής / khdesths
κηδεύω / khdeuw
κηθίς / khqis
κηκάζω / khkazw
κηκίς / khkis
κηκίω / khkiw
κηλέω / khlew
κηλίς / khlis
κηλιδόω / khlidow
κηλοτομία / khlotomia
κηλός / khlos
κημός / khmos
κημόω / khmow
κηπεύω / khpeuw
κηρίον / khrion
κηρίων / khriwn
κηραίνω / khrainw
κηριάπτης / khriapths
κηροπλαστής / khroplasths
κηρυκεύω / khrukeuw
κηρωτή / khrwth
κηρός / khros
κηρόω / khrow
κηρύκειον / khrukeion
κηρύκειος / khrukeios
κηρύσσω / khrussw
κηφήν / khfhn
κιβδηλεύω / kibdhleuw
κιβωτός / kibwtos
κιβώτιον / kibwtion
κιγκλίζω / kigklizw
κιγκλίς / kigklis
κιθάρα / kiqara
κιθάρισμα / kiqarisma
κιθαρίζω / kiqarizw
κιθαριστής / kiqarisths
κιθαρῳδέω / kiqarwdew
κιθών / kiqwn
κικκαβαῦ / kikkabau
κιλικίζω / kilikizw
κιλλός / killos
κινάβρα / kinabra
κινάρα / kinara
κινέω / kinew
κιναθίζω / kinaqizw
κιναιδίζω / kinaidizw
κινδάφη / kindafh
κινδυνευτικός / kinduneutikos
κινδυνεύω / kinduneuw
κινδυνώδης / kindunwdhs
κινητήρ / kinhthr
κιννάβαρι / kinnabari
κιννάμωμον / kinnamwmon
κινυρός / kinuros
κινύρομαι / kinuromai
κινύσσομαι / kinussomai
κιξάλλης / kicallhs
κιονίς / kionis
κιρνάω / kirnaw
κιρρός / kirros
κιρσός / kirsos
κιρσόω / kirsow
κισηρίζω / kishrizw
κισσάω / kissaw
κισσός / kissos
κισσόω / kissow
κιχάνω / kixanw
κιχλίζω / kixlizw
κιχράω / kixraw
κιχόριον / kixorion
κιόνιον / kionion
κλάγγω / klaggw
κλάγκτης / klagkths
κλάδος / klados
κλάζω / klazw
κλάζω κλαγγάνω / klazw klagganw
κλάσμα / klasma
κλάω / klaw
κλέμμα / klemma
κλέος / kleos
κλέπτης / klepths
κλέπτω / kleptw
κλέπω / klepw
κλέω / klew
κλήθρα / klhqra
κλήτωρ / klhtwr
κλίβανος / klibanos
κλίμα / klima
κλίμαξ / klimac
κλίναρχος / klinarxos
κλίνη / klinh
κλίνος / klinos
κλίνω / klinw
κλαίω / klaiw
κλαγγάνω / klagganw
κλαγγή / klaggh
κλαδαρός / kladaros
κλαδεύω / kladeuw
κλαρόω / klarow
κλαστός / klastos
κλαυθμυρίζω / klauqmurizw
κλαυθμυρίς / klauqmuris
κλαυθμός / klauqmos
κλαυθός / klauqos
κλείς / kleis
κλείω / kleiw
κλειδίον / kleidion
κλειδόω / kleidow
κλειτορίς / kleitoris
κλειτός / kleitos
κλεπτήρ / klepthr
κλεπτός / kleptos
κλεῖθρον / kleiqron
κληίζω / klhizw
κληίς / klhis
κληδονίζομαι / klhdonizomai
κληδονίζω / klhdonizw
κληδών / klhdwn
κληματίς / klhmatis
κληματόομαι / klhmatoomai
κληροδοτέω / klhrodotew
κληροδότης / klhrodoths
κληρονομέω / klhronomew
κληρονομία / klhronomia
κληρουχέω / klhrouxew
κληρουχία / klhrouxia
κληρωτός / klhrwtos
κληρός / klhros
κληρόω / klhrow
κλητεύω / klhteuw
κλητός / klhtos
κλιμακίζω / klimakizw
κλιμακτήρ / klimakthr
κλιντήρ / klinthr
κλισία / klisia
κλισίον / klision
κλισμά / klisma
κλοιός / kloios
κλονέω / klonew
κλοπή / kloph
κλοπεία / klopeia
κλοπός / klopos
κλοτοπεύω / klotopeuw
κλοῦστρον / kloustron
κλυδάζομαι / kludazomai
κλυδωνίζω / kludwnizw
κλυστήρ / klusthr
κλυτός / klutos
κλωβός / klwbos
κλωπεύω / klwpeuw
κλωστός / klwstos
κλόνος / klonos
κλύδων / kludwn
κλύζω / kluzw
κλύμενος / klumenos
κλύς / klus
κλύσμα / klusma
κλύφω / klufw
κλύω / kluw
κλώζω / klwzw
κλώθω / klwqw
κλώμαξ / klwmac
κλών / klwn
κλώψ / klwy
κλᾴζω / klazw
κλῄζω / klhzw
κλῆμα / klhma
κλῆρος / klhros
κλῖμαξ / klimac
κλῳός / klwos
κνάμπτω / knamptw
κνάομαι / knaomai
κνάπτω / knaptw
κνάφος / knafos
κνέφαλλον / knefallon
κνέφας / knefas
κνέφος / knefos
κνήθω / knhqw
κνήμη / knhmh
κνήνη / knhnh
κνίδη / knidh
κνίζω / knizw
κνίσμα / knisma
κνίφω / knifw
κνίψ / kniy
κναίω / knaiw
κναφεύς / knafeus
κναφεύω / knafeuw
κνηκός / knhkos
κνημίς / knhmis
κνημόομαι / knhmoomai
κνημός / knhmos
κνημόω / knhmow
κνησιάω / knhsiaw
κνησμός / knhsmos
κνιδόω / knidow
κνιπός / knipos
κνισός / knisos
κνισόω / knisow
κνυζάω / knuzaw
κνυζέω / knuzew
κνυζόω / knuzow
κνωπεύς / knwpeus
κνύω / knuw
κνώδαξ / knwdac
κνώσσω / knwssw
κνῆκος / knhkos
κνῆν / knhn
κνῆστις / knhstis
κνῖσα / knisa
κοέω / koew
κοί / koi
κοίνωμα / koinwma
κοίρανος / koiranos
κοίτη / koith
κοβαλικεύομαι / kobalikeuomai
κογνᾶτος / kognatos
κογχίζω / kogxizw
κογχιστής / kogxisths
κογχυλίας / kogxulias
κογχυλίζω / kogxulizw
κογχυλευτής / kogxuleuths
κογχυλεύς / kogxuleus
κογχύλη / kogxulh
κογχύλιον / kogxulion
κοδομεύς / kodomeus
κοδομεῦς / kodomeus
κοιλάς / koilas
κοιλία / koilia
κοιλαίνω / koilainw
κοιλιολυσία / koiliolusia
κοιλιολυτέω / koiliolutew
κοιλοφθαλμία / koilofqalmia
κοιλοφθαλμός / koilofqalmos
κοιλόομαι / koiloomai
κοιμάομαι / koimaomai
κοιμάω / koimaw
κοιμίζω / koimizw
κοινολογέω / koinologew
κοινοποιός / koinopoios
κοινωνέω / koinwnew
κοινωνία / koinwnia
κοινωνός / koinwnos
κοινόομαι / koinoomai
κοινός / koinos
κοινόω / koinow
κοιρανέω / koiranew
κοιτάζω / koitazw
κοιτέω / koitew
κοιτών / koitwn
κοκκύζω / kokkuzw
κολάζω / kolazw
κολάπτω / kolaptw
κολίας / kolias
κολαβρίζω / kolabrizw
κολακεύω / kolakeuw
κολαστήρ / kolasthr
κολαφίζω / kolafizw
κολεός / koleos
κολλάω / kollaw
κολλέω / kollew
κολλίζω / kollizw
κολλούρα / kolloura
κολλούριον / kollourion
κολλυβίζω / kollubizw
κολλυρίς / kolluris
κολλύρα / kollura
κολλύριον / kollurion
κολοίδιον / koloidion
κολοβός / kolobos
κολοβόω / kolobow
κολοιός / koloios
κολοκύνθη / kolokunqh
κολοσσός / kolossos
κολοσυρτός / kolosurtos
κολούω / kolouw
κολπός / kolpos
κολπόω / kolpow
κολυμβάω / kolumbaw
κολυμβητής / kolumbhths
κολυφρός / kolufros
κολωνός / kolwnos
κολόβιον / kolobion
κολόκυνθα / kolokunqa
κολός / kolos
κολώνη / kolwnh
κομάω / komaw
κομέω / komew
κομή / komh
κομήτης / komhths
κομίζω / komizw
κομβυνεύω / kombuneuw
κομβόω / kombow
κομιδή / komidh
κομικός / komikos
κομιστήρ / komisthr
κομιστός / komistos
κομμωτής / kommwths
κομμόω / kommow
κομπάζω / kompazw
κομπέω / kompew
κομπαστής / kompasths
κομπολάκυθος / kompolakuqos
κομπός / kompos
κομπώδης / kompwdhs
κομψεύω / komyeuw
κομψός / komyos
κονέω / konew
κονή / konh
κονία / konia
κονίζομαι / konizomai
κονίω / koniw
κονδυλίζω / kondulizw
κονδυλόομαι / konduloomai
κονδός / kondos
κονιάω / koniaw
κοντός / kontos
κοπίς / kopis
κοπανίζω / kopanizw
κοπιάω / kopiaw
κοπρίζω / koprizw
κοπραγωγός / kopragwgos
κοπρόω / koprow
κοπτή / kopth
κοπτός / koptos
κοπός / kopos
κοπόω / kopow
κοράλλιον / korallion
κοράσιον / korasion
κορέννυμι / korennumi
κορέω / korew
κορίανδρος / koriandros
κορίζω / korizw
κορίνθος / korinqos
κορακόω / korakow
κορακῖνος / korakinos
κορβᾶν / korban
κορδακίζω / kordakizw
κορδύλη / kordulh
κορεύομαι / koreuomai
κορθύω / korquw
κορινθιάζω / korinqiazw
κορκορυγέω / korkorugew
κορκουρυγή / korkourugh
κορμός / kormos
κορρήκτωρ / korrhktwr
κορσωτήρ / korswthr
κορσόω / korsow
κορυβαντίαω / korubantiaw
κορυβαντιάω / korubantiaw
κορυθαίολος / koruqaiolos
κορυνάω / korunaw
κορυφή / korufh
κορυφαῖος / korufaios
κορυφόω / korufow
κορωνίς / korwnis
κορωνιάω / korwniaw
κορύθαλεια / koruqaleia
κορύνη / korunh
κορύπτω / koruptw
κορύσσω / korussw
κορύφωσις / korufwsis
κορώνη / korwnh
κοσκινίζω / koskinizw
κοσκινευτής / koskineuths
κοσκινεύω / koskineuw
κοσμέω / kosmew
κοσμητήρ / kosmhthr
κοσμητής / kosmhths
κοσμητός / kosmhtos
κοσμογένεια / kosmogeneia
κοσμοποιητής / kosmopoihths
κοσμοποιός / kosmopoios
κοσμοπολίτης / kosmopoliths
κοσμός / kosmos
κοτέω / kotew
κοττίζω / kottizw
κοτταβίζω / kottabizw
κοτυλίζω / kotulizw
κοτύλη / kotulh
κουβαρίς / koubaris
κουβικλεῖον / koubikleion
κουβικουλάριος / koubikoularios
κουκίον / koukion
κουρά / koura
κουρία / kouria
κουρεύς / koureus
κουρικός / kourikos
κουφίζω / koufizw
κοχλάζω / koxlazw
κοχλίας / koxlias
κοχώνη / koxwnh
κοόρτις / koortis
κοῖλος / koilos
κοῖνιξ / koinic
κοῖον / koion
κοῖτος / koitos
κοῦκι / kouki
κοῦροι / kouroi
κοῦρος / kouros
κοῦρσορ / koursor
κοῦφον / koufon
κοῦφος / koufos
κράβατος / krabatos
κράββατος / krabbatos
κράδη / kradh
κράδος / krados
κράζω / krazw
κράμβη / krambh
κράμβος / krambos
κράνεια / kraneia
κράνιον / kranion
κράνος / kranos
κράς / kras
κράσις / krasis
κράστις / krastis
κράτιστος / kratistos
κράτος / kratos
κρέας / kreas
κρέκω / krekw
κρέμαμαι / kremamai
κρέμβαλα / krembala
κρέων / krewn
κρήδεμνος / krhdemnos
κρήνη / krhnh
κρήτη / krhth
κρίβανος / kribanos
κρίζω / krizw
κρίθον / kriqon
κρίκιον / krikion
κρίκος / krikos
κρίμα / krima
κρίμνημι / krimnhmi
κρίμνος / krimnos
κρίνον / krinon
κρίνω / krinw
κρίσις / krisis
κραίνω / krainw
κραγγός / kraggos
κραδάω / kradaw
κραδίη / kradih
κραδαίνω / kradainw
κραιπάλη / kraipalh
κραιπαλάω / kraipalaw
κραιπνός / kraipnos
κρανίον / kranion
κραναός / kranaos
κραντήρ / kranthr
κρατέω / kratew
κρατήρ / krathr
κραταιός / krataios
κραταιόω / krataiow
κρατερός / krateros
κρατευταί / krateutai
κρατηρίδιον / krathridion
κρατύνω / kratunw
κρατύς / kratus
κραυγάζω / kraugazw
κραυγή / kraugh
κραῖρα / kraira
κραῦρα / kraura
κραῦρος / krauros
κρείσσων / kreisswn
κρείων / kreiwn
κρεισσόω / kreissow
κρεμάννυμι / kremannumi
κρεμάω / kremaw
κρεμβαλιάζω / krembaliazw
κρεοδότης / kreodoths
κρεουργέω / kreourgew
κρημνίζω / krhmnizw
κρημνός / krhmnos
κρηπίς / krhpis
κρηπιδόω / krhpidow
κρησέρα / krhsera
κρητίζω / krhtizw
κριθή / kriqh
κριθιάω / kriqiaw
κρικόω / krikow
κριμνάω / krimnaw
κρισσός / krissos
κριτήρ / krithr
κριτής / kriths
κριός / krios
κροκάλη / krokalh
κροκυδίζω / krokudizw
κροκωτός / krokwtos
κροκύς / krokus
κροσσοί / krossoi
κροσσός / krossos
κροτέω / krotew
κροταλίζω / krotalizw
κροτών / krotwn
κρουνίζω / krounizw
κρουνός / krounos
κρούνισμα / krounisma
κρούω / krouw
κροῦμα / krouma
κροῦσις / krousis
κροῦσμα / krousma
κρυμός / krumos
κρυπτήρ / krupthr
κρυπτεύω / krupteuw
κρυπτός / kruptos
κρυσταλλόομαι / krustalloomai
κρυφή / krufh
κρυφός / krufos
κρυόεις / kruoeis
κρωβύλη / krwbulh
κρωβύλος / krwbulos
κρωσσός / krwssos
κρόκη / krokh
κρόκος / krokos
κρόμμυον / krommuon
κρόνος / kronos
κρόσσαι / krossai
κρόταλον / krotalon
κρόταλος / krotalos
κρόταφος / krotafos
κρότησις / krothsis
κρότος / krotos
κρύος / kruos
κρύπτω / kruptw
κρύσταλλος / krustallos
κρύφα / krufa
κρύφη / krufh
κρύφιος / krufios
κρύψις / kruyis
κρώζω / krwzw
κρᾶμα / krama
κρᾶσις / krasis
κρῖμνον / krimnon
κτάομαι / ktaomai
κτέανον / kteanon
κτέαρ / ktear
κτέρας / kteras
κτέρεα / kterea
κτίζω / ktizw
κτίλος / ktilos
κτίννυμι / ktinnumi
κτίσις / ktisis
κτίσμα / ktisma
κτίστης / ktisths
κτείνω / kteinw
κτείς / kteis
κτεατίζω / kteatizw
κτενίζω / ktenizw
κτερίζω / kterizw
κτερεΐζω / ktereizw
κτηδών / kthdwn
κτυπέω / ktupew
κτύπος / ktupos
κτύπτω / ktuptw
κτῆμα / kthma
κτῆνος / kthnos
κτῆσις / kthsis
κυΐσκομαι / kuiskomai
κυΐσκω / kuiskw
κυάνεος / kuaneos
κυέω / kuew
κυαμεύω / kuameuw
κυαμών / kuamwn
κυανίζω / kuanizw
κυανός / kuanos
κυβέω / kubew
κυβήβη / kubhbh
κυβίζω / kubizw
κυβερνάω / kubernaw
κυβερνήτης / kubernhths
κυβερνητήρ / kubernhthr
κυβεύω / kubeuw
κυβιστάω / kubistaw
κυβιστέυω / kubisteuw
κυδάζω / kudazw
κυδαίνω / kudainw
κυδιάω / kudiaw
