prefix
Any
α / a
αγα / aga
αμφι / amfi
αν / an
ανα / ana
αντι / anti
απο / apo
αρι / ari
αρχι / arxi
αυτο / auto
δι / di
δια / dia
δις / dis
δυσ / dus
ε / e
εγ / eg
εις / eis
εκ / ek
εν / en
ενδον / endon
εξ / ec
εξω / ecw
επι / epi
ερι / eri
ευ / eu
ζα / za
ημι / hmi
κατα / kata
μετα / meta
νη / nh
ξυν / cun
παλιν / palin
παρα / para
πεντα / penta
περι / peri
ποτι / poti
προ / pro
προς / pros
συν / sun
συς / sus
τρι / tri
υπερ / uper
υπο / upo
