base
δαιτρός / daitros
δαιτυμών / daitumwn
δαιτύς / daitus
δαιψηλαφάω / daiyhlafaw
δακρύρροος / dakrurroos
δακρύω / dakruw
δακτυλίζω / daktulizw
δακτυλιογλυφία / daktulioglufia
δακτυλόδεικτος / daktulodeiktos
δακτυλός / daktulos
δακτύλιος / daktulios
δαλιοχός / dalioxos
δαλός / dalos
δαμάζω / damazw
δαμάλη / damalh
δαμάω / damaw
δαμιοργός / damiorgos
δαμῶς / damws
δανάκη / danakh
δανείζω / daneizw
δανειστής / daneisths
δαπάνη / dapanh
δαπανάω / dapanaw
δαπανηρός / dapanhros
δαρεικός / dareikos
δαρθάνω / darqanw
δασμολόγος / dasmologos
δασμοφόρος / dasmoforos
δασμός / dasmos
δασπλής / dasplhs
δασύκνημος / dasuknhmos
δασύνω / dasunw
δασύπους / dasupous
δασύς / dasus
δατέομαι / dateomai
δαυχναφορέω / dauxnaforew
δαυχναφόρος / dauxnaforos
δαφνηφορέω / dafnhforew
δαφνηφορία / dafnhforia
δαφνηφόρος / dafnhforos
δαφοινός / dafoinos
δαψιλής / dayilhs
δαψιλεύομαι / dayileuomai
δαύχνη / dauxnh
δαύω / dauw
δαῦκον / daukon
δε / de
δείδω / deidw
δείελος / deielos
δείκηλον / deikhlon
δείκνυμι / deiknumi
δείκτης / deikths
δείλαιος / deilaios
δείλακρος / deilakros
δείλανδρος / deilandros
δείλη / deilh
δείπνηστος / deipnhstos
δείπνον / deipnon
δείρος / deiros
δείρω / deirw
δεδίσσομαι / dedissomai
δεδίττομαι / dedittomai
δειγματίζω / deigmatizw
δειγματισμός / deigmatismos
δειδίσσομαι / deidissomai
δεικτός / deiktos
δειλία / deilia
δειλιάω / deiliaw
δειλός / deilos
δειλόψυχος / deiloyuxos
δειμαίνω / deimainw
δειματόω / deimatow
δεινολογέομαι / deinologeomai
δεινοπαθέω / deinopaqew
δεινοποιέω / deinopoiew
δεινός / deinos
δεινόω / deinow
δειξιός / deicios
δειπνέω / deipnew
δειπνητής / deipnhths
δειπνολόγος / deipnologos
δειπνοποιός / deipnopoios
δειπνοφόρος / deipnoforos
δειράς / deiras
δειρή / deirh
δειροτομέω / deirotomew
δεισιδαίμων / deisidaimwn
δεκάγωνον / dekagwnon
δεκάδαρχος / dekadarxos
δεκάδωρος / dekadwros
δεκάζω / dekazw
δεκάκις / dekakis
δεκάμηνος / dekamhnos
δεκάμνους / dekamnous
δεκάπηχυς / dekaphxus
δεκάπους / dekapous
δεκάπρωτος / dekaprwtos
δεκάς / dekas
δεκάσημος / dekashmos
δεκάτη / dekath
δεκέμβριος / dekembrios
δεκέτηρος / dekethros
δεκέτης / dekeths
δεκέτις / deketis
δεκήρης / dekhrhs
δεκαέτης / dekaeths
δεκαδάκτυλος / dekadaktulos
δεκαδάρχης / dekadarxhs
δεκαεννέα / dekaennea
δεκαετής / dekaeths
δεκαετηρίς / dekaethris
δεκαμοιρία / dekamoiria
δεκανός / dekanos
δεκαπέντε / dekapente
δεκαπλάσιος / dekaplasios
δεκαπλασιάζω / dekaplasiazw
δεκαστάδιον / dekastadion
δεκασύλλαβος / dekasullabos
δεκατάλαντος / dekatalantos
δεκαταῖος / dekataios
δεκατευτής / dekateuths
δεκατεύω / dekateuw
δεκατηλόγος / dekathlogos
δεκατημόριον / dekathmorion
δεκατόω / dekatow
δεκατώνης / dekatwnhs
δεκετηρίς / dekethris
δεκτήρ / dekthr
δεκτικός / dektikos
δελέασμα / deleasma
δελέαστρον / deleastron
δελεάζω / deleazw
δελτογράφος / deltografos
δελφίς / delfis
δελφύς / delfus
δεμαίνω / demainw
δεμνίον / demnion
δενδροκόμος / dendrokomos
δενδροτόμος / dendrotomos
δενδροφυής / dendrofuhs
δενδροφόρος / dendroforos
δενδρόω / dendrow
δενδρύω / dendruw
δεννάζω / dennazw
δεξιά / decia
δεξιάζω / deciazw
δεξιόομαι / decioomai
δεξιός / decios
δεράγχη / deragxh
δερμάτινος / dermatinos
δερματόω / dermatow
δερμεστής / dermesths
δεσμέω / desmew
δεσμεύω / desmeuw
δεσμοφύλαξ / desmofulac
δεσμός / desmos
δεσποτεία / despoteia
δεσποτεύω / despoteuw
δεσπόζω / despozw
δεσπόσιος / desposios
δεσπόσυνος / desposunos
δεσπότης / despoths
δετός / detos
δευκής / deukhs
δευσοποιός / deusopoios
δευτέρος / deuteros
δευτεραγωνιστής / deuteragwnisths
δευτερολόγος / deuterologos
δευτεροπαθέω / deuteropaqew
δευτερουργός / deuterourgos
δευτερωδέομαι / deuterwdeomai
δευτερόγαμος / deuterogamos
δευτερόω / deuterow
δεψέω / deyew
δεύτερος / deuteros
δεύτερος λεπτόν / deuteros lepton
δεύω / deuw
δεϜ / deϜ
δεῖγμα / deigma
δεῖμα / deima
δεῖπνον / deipnon
δεῖρος / deiros
δεῖσα / deisa
δηθά / dhqa
δηθύνω / dhqunw
δηιόω / dhiow
δηλέομαι / dhleomai
δηλέω / dhlew
δηληγάτευω / dhlhgateuw
δηλητήριος / dhlhthrios
δηλωτός / dhlwtos
δηλόω / dhlow
δημήλατος / dhmhlatos
δημαγωγέω / dhmagwgew
δημαγωγία / dhmagwgia
δημαγωγός / dhmagwgos
δημαρχία / dhmarxia
δημεραστής / dhmerasths
δημεραστία / dhmerastia
δημεύω / dhmeuw
δημηγορέω / dhmhgorew
δημηγορία / dhmhgoria
δημηγόρος / dhmhgoros
δημιουργέω / dhmiourgew
δημιουργία / dhmiourgia
δημιουργός / dhmiourgos
δημοβόρος / dhmoboros
δημοθοινία / dhmoqoinia
δημοκοπέω / dhmokopew
δημοκοπία / dhmokopia
δημοκράτωρ / dhmokratwr
δημοκρατέομαι / dhmokrateomai
δημοκρατία / dhmokratia
δημοκόπος / dhmokopos
δημολόγος / dhmologos
δημοσιεύω / dhmosieuw
δημοσιώνης / dhmosiwnhs
δημοχαριστής / dhmoxarisths
δημόομαι / dhmoomai
δημόσιος / dhmosios
δημότης / dhmoths
δηναιός / dhnaios
δηρίομαι / dhriomai
δηριάομαι / dhriaomai
δηρός / dhros
δηϊόω / dhiow
δι / di
διΐημι / diihmi
διΐστημι / diisthmi
διά / dia
διά δέρκομαι / dia derkomai
διά δέρω / dia derw
διά θιγγάνω / dia qigganw
διά στρώννυμι / dia strwnnumi
διάβημα / diabhma
διάβολος / diabolos
διάβροχος / diabroxos
διάγγελος / diaggelos
διάγκυλος / diagkulos
διάγραμμα / diagramma
διάγω / diagw
διάδεσμος / diadesmos
διάδηλος / diadhlos
διάδημα / diadhma
διάδικος / diadikos
διάδοχος / diadoxos
διάδρασις / diadrasis
διάζομαι / diazomai
διάθερμος / diaqermos
διάκειμαι / diakeimai
διάκενος / diakenos
διάκονος / diakonos
διάκορος / diakoros
διάκοσμος / diakosmos
διάκτορος / diaktoros
διάλαμπρος / dialampros
διάλεκτος / dialektos
διάλεπτος / dialeptos
διάλευκος / dialeukos
διάλογος / dialogos
διάλοξος / dialocos
διάμεστος / diamestos
διάμετρος / diametros
διάμηκος / diamhkos
διάμιλλα / diamilla
διάμορφος / diamorfos
διάμοτον / diamoton
διάξηρος / diachros
διάπεζος / diapezos
διάπειρα / diapeira
διάπηγμα / diaphgma
διάπικρος / diapikros
διάπλοκος / diaplokos
διάπυος / diapuos
διάπυρος / diapuros
διάρροια / diarroia
διάρρομβος / diarrombos
διάστασις / diastasis
διάστημα / diasthma
διάστροφος / diastrofos
διάστυλος / diastulos
διάτιλλω / diatillw
διάτοιχος / diatoixos
διάτονος / diatonos
διάτορος / diatoros
διάτρητος / diatrhtos
διάτριτος / diatritos
διάφορος / diaforos
διάχυλος / diaxulos
διέκ / diek
διέλκω / dielkw
διέξειμι / dieceimi
διέξοδος / diecodos
διέπω / diepw
διέρχομαι / dierxomai
διέχω / diexw
διέψω / dieyw
διήγημα / dihghma
διήγησις / dihghsis
διήκω / dihkw
διίημι / diihmi
διίστημι / diisthmi
δια / dia
διαΐσσω / diaissw
διαίνω / diainw
διαίρω / diairw
διαίτημα / diaithma
διαίτησις / diaithsis
διαβάλλω / diaballw
διαβαίνω / diabainw
διαβαπτίζομαι / diabaptizomai
διαβαστάζω / diabastazw
διαβατός / diabatos
διαβεβαιόω / diabebaiow
διαβιβάζω / diabibazw
διαβιβρώσκω / diabibrwskw
διαβιόω / diabiow
διαβλέπω / diablepw
διαβλαστάνω / diablastanw
διαβοάω / diaboaw
διαβολή / diabolh
διαβουλεύω / diabouleuw
διαβρέχω / diabrexw
διαβύω / diabuw
διαγίγνομαι / diagignomai
διαγανακτέω / diaganaktew
διαγγέλλω / diaggellw
διαγεύω / diageuw
διαγιγνώσκω / diagignwskw
διαγκωνίζομαι / diagkwnizomai
διαγλύφω / diaglufw
διαγνωρίζω / diagnwrizw
διαγνωστός / diagnwstos
διαγνώμων / diagnwmwn
διαγογγύζω / diagogguzw
διαγορεύω / diagoreuw
διαγράφω / diagrafw
διαγραμμίζω / diagrammizw
διαγρυπνέω / diagrupnew
διαγυμνάζω / diagumnazw
διαγωγή / diagwgh
διαγωνία / diagwnia
διαγωνίζομαι / diagwnizomai
διαγόρευσις / diagoreusis
διαδέχομαι / diadexomai
διαδέω / diadew
διαδίδωμι / diadidwmi
διαδιδράσκω / diadidraskw
διαδικάζω / diadikazw
διαδισράσκω / diadisraskw
διαδορατίζομαι / diadoratizomai
διαδοχή / diadoxh
διαδύω / diaduw
διαείδομαι / diaeidomai
διαζευκτικός / diazeuktikos
διαζεύγνυμι / diazeugnumi
διαζωγραφέω / diazwgrafew
διαζώννυμι / diazwnnumi
διαζῶ / diazw
διαθέω / diaqew
διαθήκη / diaqhkh
διαθεάομαι / diaqeaomai
διαθερμαίνω / diaqermainw
διαθεσμοθετέω / diaqesmoqetew
διαθλέω / diaqlew
διαθρέω / diaqrew
διαθραύω / diaqrauw
διαθρύπτω / diaqruptw
διαιρέω / diairew
διαιρετός / diairetos
διαισθάνομαι / diaisqanomai
διαιτάω / diaitaw
διαιτητής / diaithths
διαιωνίζω / diaiwnizw
διαιώνιος / diaiwnios
διακάμπτω / diakamptw
διακαίω / diakaiw
διακαθίζω / diakaqizw
διακαθαίρω / diakaqairw
διακαρτερέω / diakarterew
διακατέχω / diakatexw
διακελεύω / diakeleuw
διακεντέω / diakentew
διακενόω / diakenow
διακηρύσσω / diakhrussw
διακινέω / diakinew
διακινδυνεύω / diakinduneuw
διακλάω / diaklaw
διακλίνω / diaklinw
διακλείω / diakleiw
διακληρόω / diaklhrow
διακλυσμός / diaklusmos
διακλύζω / diakluzw
διακολλάω / diakollaw
διακομίζω / diakomizw
διακονέω / diakonew
διακοντίζομαι / diakontizomai
διακοντίζω / diakontizw
διακορέω / diakorew
διακορεύω / diakoreuw
διακοσμέω / diakosmew
διακούω / diakouw
διακρίνω / diakrinw
διακρατέω / diakratew
διακρατύνω / diakratunw
διακριβάζομαι / diakribazomai
διακριβόω / diakribow
διακριτικός / diakritikos
διακροβολίζομαι / diakrobolizomai
διακρούω / diakrouw
διακτενίζω / diaktenizw
διακυβερνάω / diakubernaw
διακωλύω / diakwluw
διακόπτω / diakoptw
διακόσιοι / diakosioi
διαλάμπω / dialampw
διαλέγομαι / dialegomai
διαλέγω / dialegw
διαλαλέω / dialalew
διαλαμβάνω / dialambanw
διαλγής / dialghs
διαλείπω / dialeipw
διαλείφω / dialeifw
διαλεκτικός / dialektikos
διαλεπτύνω / dialeptunw
διαληπτός / dialhptos
διαλλάσσω / diallassw
διαλλακτήρ / diallakthr
διαλογίζομαι / dialogizomai
διαλοιδορέω / dialoidorew
διαλυμαίνομαι / dialumainomai
διαλωβάομαι / dialwbaomai
διαλύω / dialuw
διαμάχη / diamaxh
διαμάχομαι / diamaxomai
διαμέλλω / diamellw
διαμένω / diamenw
διαμαλάσσω / diamalassw
διαμαντεύομαι / diamanteuomai
διαμαρτάνω / diamartanw
διαμαρτυρέω / diamarturew
διαμαρτύρομαι / diamarturomai
διαμασάομαι / diamasaomai
διαμαστιγόω / diamastigow
διαμαχέω / diamaxew
διαμείβω / diameibw
διαμελίζω / diamelizw
διαμερίζω / diamerizw
διαμετρέω / diametrew
διαμηρίζω / diamhrizw
διαμηχανάομαι / diamhxanaomai
διαμιλλάομαι / diamillaomai
διαμισθόω / diamisqow
διαμνημονεύω / diamnhmoneuw
διαμοιράζω / diamoirazw
διαμοιράω / diamoiraw
διαμορφόω / diamorfow
διαμοτόω / diamotow
διαμυδάω / diamudaw
διαμφίς / diamfis
διαμφισβητέω / diamfisbhtew
διαμφοδέω / diamfodew
διαμωκάομαι / diamwkaomai
διανέμω / dianemw
διανήθω / dianhqw
διανήχομαι / dianhxomai
διανίζω / dianizw
διανίστημι / dianisthmi
διαναβάλλω / dianaballw
διαναγκάζω / dianagkazw
διαναπαύω / dianapauw
διανεύω / dianeuw
διανθής / dianqhs
διανοέω / dianoew
διανοίγω / dianoigw
διανομή / dianomh
διαντλέω / diantlew
διανυκτερεύω / dianuktereuw
διανύω / dianuw
διαξέω / diacew
διαξιφίζομαι / diacifizomai
διαξύω / diacuw
διαπάσσω / diapassw
διαπέμπω / diapempw
διαπέσσω / diapessw
διαπέτομαι / diapetomai
διαπήγνυμι / diaphgnumi
διαπίπτω / diapiptw
διαπαννυχίζω / diapannuxizw
διαπαρθενεύω / diaparqeneuw
διαπατέω / diapatew
διαπαύω / diapauw
διαπείρω / diapeirw
διαπεράω / diaperaw
διαπεραίνω / diaperainw
διαπεραιόω / diaperaiow
διαπετάννυμι / diapetannumi
διαπηδάω / diaphdaw
διαπιδύω / diapiduw
διαπιπράσκω / diapipraskw
διαπλάσσω / diaplassw
διαπλέκω / diaplekw
διαπλέω / diaplew
διαπληκτίζομαι / diaplhktizomai
διαπνέω / diapnew
διαποίκιλος / diapoikilos
διαποδίζω / diapodizw
διαπολεμέω / diapolemew
διαπολιτεύομαι / diapoliteuomai
διαπομπή / diapomph
διαπονέω / diaponew
διαπορέω / diaporew
διαπορία / diaporia
διαπορευτός / diaporeutos
διαπορεύω / diaporeuw
διαπορθμεύω / diaporqmeuw
διαποστέλλω / diapostellw
διαπράσσω / diaprassw
διαπρέπω / diaprepw
διαπρίζω / diaprizw
διαπρίω / diapriw
διαπρεσβεύομαι / diapresbeuomai
διαπρό / diapro
διαπταίω / diaptaiw
διαπτερόω / diapterow
διαπτοέω / diaptoew
διαπτύσσω / diaptussw
διαπτύω / diaptuw
διαπυέω / diapuew
διαπυνθάνομαι / diapunqanomai
διαπυρόομαι / diapuroomai
διαρθρόω / diarqrow
διαριθμέω / diariqmew
διαρκέω / diarkew
διαρπάζω / diarpazw
διαρράπτω / diarraptw
διαρρέω / diarrew
διαρρήγνυμι / diarrhgnumi
διαρρίπτω / diarriptw
διαρραίνω / diarrainw
διαρρινάω / diarrinaw
διαρριπίζω / diarripizw
διαρρύπτω / diarruptw
διαρτάω / diartaw
διαρτίζω / diartizw
διασήπω / diashpw
διασαλεύω / diasaleuw
διασαφέω / diasafew
διασαφηνίζω / diasafhnizw
διασείω / diaseiw
διασημαίνω / diashmainw
διασκάλλω / diaskallw
διασκέπτομαι / diaskeptomai
διασκεδάζω / diaskedazw
διασκεδάννυμι / diaskedannumi
διασκεδαστής / diaskedasths
διασκευάζω / diaskeuazw
διασκευή / diaskeuh
διασκηνέω / diaskhnew
διασκοπέω / diaskopew
διασκορπίζω / diaskorpizw
διασμήχω / diasmhxw
διασοβέω / diasobew
διασπάω / diaspaw
διασπαθάω / diaspaqaw
διασπαράσσω / diasparassw
διασπείρω / diaspeirw
διασπορά / diaspora
διαστάζω / diastazw
διαστέλλω / diastellw
διαστίζω / diastizw
διασταθμάομαι / diastaqmaomai
διαστατός / diastatos
διαστολή / diastolh
διαστολεύς / diastoleus
διαστομόω / diastomow
διαστρέφω / diastrefw
διαστόλιον / diastolion
διασυγχέω / diasugxew
διασυνίστημι / diasunisthmi
διασφάλλω / diasfallw
διασφίγγω / diasfiggw
διασφαλίζομαι / diasfalizomai
διασφηνόω / diasfhnow
διασχίζω / diasxizw
διασχηματίζω / diasxhmatizw
διασύρτης / diasurths
διασύρω / diasurw
διασῴζω / diaswzw
διατάσσω / diatassw
διατάττω / diatattw
διατέμνω / diatemnw
διατήκω / diathkw
διατίθημι / diatiqhmi
διαταγή / diatagh
διαταλαιπωρέω / diatalaipwrew
διαταράσσω / diatarassw
διατείνω / diateinw
διατειχίζω / diateixizw
διατελέω / diatelew
διατετραίνω / diatetrainw
διατηρέω / diathrew
διατιμάω / diatimaw
διατοξεύω / diatoceuw
διατορεύω / diatoreuw
διατρέπω / diatrepw
διατρέφω / diatrefw
διατρέχω / diatrexw
διατρίβω / diatribw
διατρανόω / diatranow
διατραχηλίζομαι / diatraxhlizomai
διαττάω / diattaw
διατυπόω / diatupow
διαυγάζω / diaugazw
διαυγής / diaughs
διαυλέω / diaulew
διαυλοδρόμης / diaulodromhs
διαυλοδρόμος / diaulodromos
διαυχένιος / diauxenios
διαφέρω / diaferw
διαφαίνω / diafainw
διαφαύσκω / diafauskw
διαφεύγω / diafeugw
διαφθείρω / diafqeirw
διαφλύζω / diafluzw
διαφορά / diafora
διαφορέω / diaforew
διαφράζω / diafrazw
διαφράσσω / diafrassw
διαφρύπτω / diafruptw
διαφυλάσσω / diafulassw
διαφυσάω / diafusaw
διαφωνία / diafwnia
διαφύομαι / diafuomai
διαφύω / diafuw
διαχέω / diaxew
διαχαλάω / diaxalaw
διαχειμάζω / diaxeimazw
διαχειρίζω / diaxeirizw
διαχειροτονέω / diaxeirotonew
διαχλίδω / diaxlidw
διαχράω / diaxraw
διαχρίω / diaxriw
διαχωρέω / diaxwrew
διαχωρίζω / diaxwrizw
διαχόω / diaxow
διαψάλλω / diayallw
διαψεύδω / diayeudw
διαψηλαφάω / diayhlafaw
διαψηφίζομαι / diayhfizomai
διαψηφίζω / diayhfizw
διαψύχω / diayuxw
διβολέω / dibolew
διδάκτυλος / didaktulos
διδάσκαλος / didaskalos
διδάσκω / didaskw
διδακτός / didaktos
διδασκαλία / didaskalia
διδράσκω / didraskw
διδυμητόκος / didumhtokos
διδυμοτόκος / didumotokos
διδωμι / didwmi
διείδομαι / dieidomai
διείδω / dieidw
διείρω / dieirw
διεγγυάω / diegguaw
διεγείρω / diegeirw
διεκβάλλω / diekballw
διεκβαίνω / diekbainw
διεκδικέω / diekdikew
διεκδύω / diekduw
διεκκύπτω / diekkuptw
διεκπίπτω / diekpiptw
διεκπλέω / diekplew
διεκπνέω / diekpnew
διεκρέω / diekrew
διεκτείνω / diekteinw
διεκτετραίνω / diektetrainw
διεκτρέχω / diektrexw
διελέγχω / dielegxw
διελαύνω / dielaunw
διεξάγω / diecagw
διεξέρχομαι / diecerxomai
διεξελαύνω / diecelaunw
διεξεργάζομαι / diecergazomai
διεξετάζω / diecetazw
διεξηγέομαι / diechgeomai
διεξοδεύω / diecodeuw
διεορτάζω / dieortazw
διεράομαι / dieraomai
διεραυνάω / dieraunaw
διεργάζομαι / diergazomai
διερείδω / diereidw
διερεθίζω / diereqizw
διερευνάω / diereunaw
διερμηνεύω / diermhneuw
διερός / dieros
διετής / dieths
διευθετέω / dieuqetew
διευθύνω / dieuqunw
διευκρινέω / dieukrinew
διευλαβέομαι / dieulabeomai
διεχής / diexhs
διηγέομαι / dihgeomai
διηθέω / dihqew
διημερεύω / dihmereuw
διηχής / dihxhs
διθεΐα / diqeia
διθύραμβος / diqurambos
διικνέομαι / diikneomai
διιππεύω / diippeuw
διισχυρίζομαι / diisxurizomai
δικάζω / dikazw
δικαιοδοτέω / dikaiodotew
δικαιοδότης / dikaiodoths
δικαιοκρίτης / dikaiokriths
δικαιολογέομαι / dikaiologeomai
δικαιολογέω / dikaiologew
δικαιολόγος / dikaiologos
δικαιονόμος / dikaionomos
δικαιοπραγέω / dikaiopragew
δικαιοπραγής / dikaiopraghs
δικαιοσύνη / dikaiosunh
δικαιόω / dikaiow
δικανός / dikanos
δικασπόλος / dikaspolos
δικαστήρ / dikasthr
δικαστήριον / dikasthrion
δικαστής / dikasths
δικατάληκτος / dikatalhktos
δικεῖν / dikein
δικογράφος / dikografos
δικολόγος / dikologos
δικορία / dikoria
δικορράφος / dikorrafos
δικραιόομαι / dikraioomai
δικτάτωρ / diktatwr
δικτυβόλος / diktubolos
δικτυόομαι / diktuoomai
δικότυλος / dikotulos
διλογέω / dilogew
διλοχία / diloxia
διμερής / dimerhs
διμηνία / dimhnia
δινέω / dinew
δινή / dinh
δινεύω / dineuw
δινόω / dinow
διοίγνυμι / dioignumi
διογκόω / diogkow
διοδεύω / diodeuw
διοιδέω / dioidew
διοικέω / dioikew
διοικίζω / dioikizw
διοικητής / dioikhths
διοικοδομέω / dioikodomew
διοικονομέω / dioikonomew
διομαλίζω / diomalizw
διομολογέομαι / diomologeomai
διομολογέω / diomologew
διοπτήρ / diopthr
διοπτεύω / diopteuw
διοπτρίζω / dioptrizw
διοράω / dioraw
διορίζω / diorizw
διοργανίζομαι / diorganizomai
διοργανόομαι / diorganoomai
διορθόω / diorqow
διορκίζω / diorkizw
διορύσσω / diorussw
διορύττω / dioruttw
διοσημία / dioshmia
διουρέω / diourew
διοχετεύω / dioxeteuw
διοχλέω / dioxlew
διπάλαιστος / dipalaistos
διπλάζω / diplazw
διπλάσιος / diplasios
διπλασιάζω / diplasiazw
διπλοΐζω / diploizw
διπλοΐς / diplois
διπλοῦν / diploun
διπλόος / diploos
διπλόσημος / diploshmos
διπλόω / diplow
διποδία / dipodia
διπύργιος / dipurgios
δισάκκιον / disakkion
δισκέω / diskew
δισκεύω / diskeuw
δισκοβόλος / diskobolos
δισμύριοι / dismurioi
δισπλασιάζω / displasiazw
δισσολόγος / dissologos
δισσός / dissos
διστάζω / distazw
διστάσιος / distasios
δισχέω / disxew
δισχίλιοι / disxilioi
δισύλλαβος / disullabos
διτοκέω / ditokew
διυλίζω / diulizw
διυπνίζω / diupnizw
διυφαίνω / diufainw
διφάω / difaw
διφήτωρ / difhtwr
διφαλαγγάρχης / difalaggarxhs
διφαλαγγία / difalaggia
διφθέρα / difqera
διφθερόομαι / difqeroomai
διφθογγίζω / difqoggizw
διφρεύω / difreuw
διφρηλάτης / difrhlaths
διφροφόρος / difroforos
διφρός / difros
διφυής / difuhs
διχάζω / dixazw
διχίτων / dixitwn
διχηλέω / dixhlew
διχθά / dixqa
διχογνώμων / dixognwmwn
διχομηνία / dixomhnia
διχοστατέω / dixostatew
διχοτομέω / dixotomew
διχοτομία / dixotomia
διχοτόμος / dixotomos
διχοφυής / dixofuhs
διχοφωνία / dixofwnia
διχόμηνος / dixomhnos
διχόνοος / dixonoos
διχόφρων / dixofrwn
διψάω / diyaw
διωθέω / diwqew
διωθίζομαι / diwqizomai
διόγκωσις / diogkwsis
διόζος / diozos
διόλλυμι / diollumi
διόμνυμι / diomnumi
διόπτης / diopths
διόπτρα / dioptra
διόργυιος / diorguios
διόρθωμα / diorqwma
διόρθωσις / diorqwsis
διότι / dioti
διόψομαι / dioyomai
διώβολον / diwbolon
διώκτης / diwkths
διώκω / diwkw
διώνυμος / diwnumos
διῶρυξ / diwruc
δμητήρ / dmhthr
δμητός / dmhtos
δμώς / dmws
δμῳή / dmwh
δνοπαλίζω / dnopalizw
δνοφερός / dnoferos
δνόφος / dnofos
δογματίζω / dogmatizw
δογματικός / dogmatikos
δογματογράφος / dogmatografos
δογματοποιέω / dogmatopoiew
δοθιήν / doqihn
δοιάζω / doiazw
δοιός / doios
δοκάζω / dokazw
δοκάω / dokaw
δοκέω / dokew
δοκίς / dokis
δοκεύω / dokeuw
δοκησίσοφος / dokhsisofos
δοκηταί / dokhtai
δοκιμάζω / dokimazw
δοκιμαστήρ / dokimasthr
δοκόομαι / dokoomai
δοκός / dokos
δολιεύομαι / dolieuomai
δολιχοδρόμος / dolixodromos
δολιχός / dolixos
δολοεργός / doloergos
δολοπλόκος / doloplokos
δολορραφής / dolorrafhs
δολοφονέω / dolofonew
δολοφόνος / dolofonos
δολόφρων / dolofrwn
δολόω / dolow
δομέω / domew
δομή / domh
δονέω / donew
δονακεύομαι / donakeuomai
δοξάζω / docazw
δοξοκοπέω / docokopew
δοξοκοπία / docokopia
δοξοκόπος / docokopos
δοξολογέω / docologew
δοξολογία / docologia
δοξολόγος / docologos
δοξομανής / docomanhs
δοξομιμητής / docomimhths
δοξοποιέω / docopoiew
δοξόσοφος / docosofos
δοπέω / dopew
δορά / dora
δορατίζομαι / doratizomai
δοριάλωτος / dorialwtos
δορκάς / dorkas
δορπέω / dorpew
δορυσσόος / dorussoos
δορυφορέω / doruforew
δορυφόρος / doruforos
δορός / doros
δορόω / dorow
δορύκνιον / doruknion
δοτήρ / dothr
δουλαγωγέω / doulagwgew
δουλεία / douleia
δουλεύω / douleuw
δουλοκρατέομαι / doulokrateomai
δουλομίκτης / doulomikths
δουλοπαθής / doulopaqhs
δουλοποιός / doulopoios
δουλοπρεπής / douloprephs
δουλοσύνη / doulosunh
δουλόω / doulow
δουξ / douc
δουπέω / doupew
δοχή / doxh
δοχεῖον / doxeion
δοχμή / doxmh
δοχμός / doxmos
δοχμόω / doxmow
δοχός / doxos
δοῖδυξ / doiduc
δοῦλος / doulos
δοῦπος / doupos
δοῦρα / doura
δράγμα / dragma
δράκαινα / drakaina
δράκων / drakwn
δράσσομαι / drassomai
δράττομαι / drattomai
δράω / draw
δρέπανον / drepanon
δρέπω / drepw
δραίνω / drainw
δραγματηγός / dragmathgos
δρακοντίας / drakontias
δρακών / drakwn
δραματίζω / dramatizw
δραματοποιός / dramatopoios
δραματουργέω / dramatourgew
δραματουργός / dramatourgos
δραμεῖν / dramein
δραπέτης / drapeths
δραπετεύω / drapeteuw
δρασμός / drasmos
δραστήριος / drasthrios
δραχμή / draxmh
δρεπάνη / drepanh
δρηστήρ / drhsthr
δριμυφαγέω / drimufagew
δριμύς / drimus
δριμύσσω / drimussw
δρομικός / dromikos
δροσία / drosia
δροσίζω / drosizw
δροσοβόλος / drosobolos
δρυμάζω / drumazw
δρυμός / drumos
δρυοτόμος / druotomos
δρυφάσσω / drufassw
δρυφακτόω / drufaktow
δρωπακίζω / drwpakizw
δρόμος / dromos
δρόσος / drosos
δρύπτω / druptw
δρύφακτος / drufaktos
δρᾶμα / drama
δρᾶνος / dranos
δρῖλος / drilos
δρῦς / drus
δρῶπαξ / drwpac
δυάζω / duazw
δυάς / duas
δυαδίζομαι / duadizomai
δυηπαθής / duhpaqhs
δυνάστειρα / dunasteira
δυνάστης / dunasths
δυναμοστόν / dunamoston
δυναμόκυβος / dunamokubos
δυναμόω / dunamow
δυναστεύω / dunasteuw
δυνατός / dunatos
δυοκαίδεκα / duokaideka
δυσ / dus
δυσάερος / dusaeros
δυσάρεστος / dusarestos
δυσάρμοστος / dusarmostos
δυσέλπιστος / duselpistos
δυσέντευκτος / dusenteuktos
δυσέργαστος / dusergastos
δυσέριστος / duseristos
δυσήκοος / dushkoos
δυσίατος / dusiatos
δυσαίσθητος / dusaisqhtos
δυσαγής / dusaghs
δυσαγρής / dusagrhs
δυσαλθής / dusalqhs
δυσανάληπτος / dusanalhptos
δυσανάσχετος / dusanasxetos
δυσανασχετέω / dusanasxetew
δυσαπάλλακτος / dusapallaktos
δυσαποκατάστατος / dusapokatastatos
δυσαρεστέω / dusarestew
δυσαυξής / dusauchs
δυσγάργαλις / dusgargalis
δυσγενής / dusgenhs
δυσδίοδος / dusdiodos
δυσδαίμων / dusdaimwn
δυσδερκής / dusderkhs
δυσδιάγνωστος / dusdiagnwstos
δυσδιέξοδος / dusdiecodos
δυσδιαφόρητος / dusdiaforhtos
δυσείματος / duseimatos
δυσείμων / duseimwn
δυσειδής / duseidhs
δυσελκής / duselkhs
δυσεμής / dusemhs
δυσενέργεια / dusenergeia
